short_name,long_name,Borough,2000,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
hh_inc_med_adj,Median household income (2020$),Manhattan,75173.602259887,69310,76937.0622564567,80057.6083546312,82815.0140383914,82078.7565501953,74977.3707984589,75720.4283903471,75156.575450932,79522.471022026,82723.3596433924,82061.1111537546,83317.7995557496,89633.1272158498,87950.5363596829,95252.228613336
hh_inc_med_adj,Median household income (2020$),Bronx,44133.9215819209,36190,40372.8250113276,42581.3674098881,42036.8660881662,39295.2076849995,38254.527700279,36613.6064395805,36357.9552472802,36361.7848173716,36651.4200514929,38194.9275017462,40311.2524443263,39402.499776553,39771.3925910225,42140.3971757668
hh_inc_med_adj,Median household income (2020$),Brooklyn,51365.1649717514,46220,51780.6414136837,51619.7475984842,52050.2148594889,51567.717597382,49501.3682409991,48827.2787605261,50661.4391815922,52346.693765988,52148.2562348691,55530.0997090859,59244.9186490232,59995.6451660956,63295.9329924975,68081.4772580205
hh_inc_med_adj,Median household income (2020$),Queens,67835.2648587571,59550,65621.5441776167,66286.8569665991,67236.4272081838,65848.4129631585,62317.480736017,61184.8563285672,61283.2041110425,62347.8644878189,62231.9629558467,65607.6276299327,66825.9048848556,67968.4428720393,71670.5990695839,74956.0414719374
hh_inc_med_adj,Median household income (2020$),Staten Island,87975.3326553672,78040,87965.429995469,83508.3995769807,88652.6343826077,79194.9018895809,82880.1115982463,80607.4962659153,79484.5834323087,76705.7518309563,77322.189294086,77768.8508508662,82928.92085129,83448.3350215999,84952.1991222076,91356.7439352325
